review,link
"Me enviaram um produto errado e agora se recusam a responder
Então, eu pedi um cabo Displayport para HDMI, me enviaram o produto errado, entrei em contato para poder fazer a troca...
Respondida | Há 14 dias | Salvador",https://www.reclameaqui.com.br/pichau-informatica/me-enviaram-um-produto-errado-e-agora-se-recusam-a-responder_zlN2l8brOSoOIDLO/
"Troca de Fans de 6 pinos NÃO RESPONDIDO
Olá, deixo aqui minha insatisfação com a empresa Pichau pois eu fiz uma compra de 2000 reais e nela vieram 3 coolers f...
Respondida | Há 14 dias | São Carlos",https://www.reclameaqui.com.br/pichau-informatica/troca-de-fans-de-6-pinos-nao-respondido_ShyMdI-VPGc6vPgi/
"Processo de troca extremamente demorado!
Em fevereiro de 2021, comprei processador, placa mãe e pentes de memória ram. A placa mãe veio com as bios desatualiza...
Respondida | Há 14 dias | Jacareí",https://www.reclameaqui.com.br/pichau-informatica/processo-de-troca-extremamente-demorado_J2lp3Uuo1A5oOMfi/
"Atraso no Envio, quase 3 semanas parado, 10 emails enviados, e sem resolução
Fiz a compra de alguns equipamentos para nossa empresa e para minha infelicidade está atrasado o envio a quase 3 seman...
Resolvido | Há 14 dias | Curitiba",https://www.reclameaqui.com.br/pichau-informatica/atraso-no-envio-quase-3-semanas-parado-10-emails-enviados-e-sem-resoluca_4r-vK2OsEI5R_7NH/
"Atraso no Envio, quase 3 semanas parado, 10 emails enviados, e sem resolução
Fiz um pedido 1002565558, e está em status em Produção a quase 3 semanas.Já enviei 10 emails, pasmem, 10 emails para t...
Respondida | Há 14 dias | Curitiba",https://www.reclameaqui.com.br/pichau-informatica/atraso-no-envio-quase-3-semanas-parado-10-emails-enviados-e-sem-resoluca_9hla90BzQGOaIbb1/
"Problema Computador recem comprado
Comprei um computador o qual chegou a minha residencia no dia 22/03, no sexto dia de uso ele começou a apresentar lent...
Respondida | Há 15 dias | Sumaré",https://www.reclameaqui.com.br/pichau-informatica/problema-computador-recem-comprado_Y4jpFAG9NFit2W0B/
"Demora no status produção
Estou fazendo a reclamação de novo aqui, pois já fiz uma vez e nada se resolveu, fiz a compra de um PC gamer na Pichau...
Respondida | Há 15 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/demora-no-status-producao_BSZyvqb8pGUolSO8/
"Não cumprem prazo de entrega.
Fiz uma compra no dia 22/03/2021, com prazo de entrega pela Daytona Express de 2 dias úteis.No e-mail de acompan...
Não Resolvido | Há 15 dias | Jaraguá do Sul",https://www.reclameaqui.com.br/pichau-informatica/nao-cumprem-prazo-de-entrega_pgOuHpnZPBXd-apA/
"PRIMEIRA E PÉSSIMA IMPRESSÃO! NÃO ENTREGAM OS PEDIDOS NO PRAZO
Fiz uma compra sob 1002606019 em 20/03. Na madrugada de quinta feira 25/03 mandaram mensagem estimando entrega para es...
Respondida | Há 16 dias | Rio de Janeiro",https://www.reclameaqui.com.br/pichau-informatica/primeira-e-pessima-impressao-nao-entregam-os-pedidos-no-prazo_ICvHJTfDaWvZsRN7/
"COMPREI MEU PRODUTO E ELE FOI CANCELADO 2 VEZES, ESTOU QUASE PROCESSANDO A EMPRESA
BOM COMPREI UMA FONTE AZZA GAMER 550 W, 2 VEZES, E FORAM CANCELADAS!, E DESTA VEZ NO ULTIMO DIA DO PRAZO RECEBI UM REE...
Não Resolvido | Há 16 dias | Ribeirão das Neves",https://www.reclameaqui.com.br/pichau-informatica/comprei-meu-produto-e-ele-foi-cancelado-2-vezes-estou-quase-processando-a_tZeRMlfcXoNIRrV7/
"Devolução burocrática
Comprei um roteador com entrada USB e me mandaram um outro roteador, o processo de devolução é extremamente enrolado e...
Respondida | Há 16 dias | Bragança Paulista",https://www.reclameaqui.com.br/pichau-informatica/devolucao-burocratica_RCIW4K4qGgpqw3NY/
"FALTA DE RESPEITO
1) 15/03- Comprei uma cadeira no site da Pichau dia 11/03, pedido 1002573790, e conforme rastreamento criado no dia ...
Respondida | Há 16 dias | São João del Rei",https://www.reclameaqui.com.br/pichau-informatica/falta-de-respeito_7b-nhRQZqNzaB5Mx/
"Comprei PC e não liga
Bom, comprei um pc na Pichau Informática e quando chegou em casa ele não liga! Comprei ele pedindo pra vim montado... ...
Respondida | Há 16 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/comprei-pc-e-nao-liga_O8-jMjr5FAoyx5f9/
"Me venderam a cadeira sem os parafusos
Comprei uma cadeira Gamer há mais de um mês e vieram sem os parafusos, a empresa não responde nem após colocá-los no R...
Resolvido | Há 17 dias | Uberlândia",https://www.reclameaqui.com.br/pichau-informatica/me-venderam-a-cadeira-sem-os-parafusos_1NcfgzxegVseP2L5/
"Cadeira Pichau Donek veio com defeito
Comprei 2 cadeiras Pichau Donek, cadeira essa com valor de mais de 1k.A mesma veio com defeito no encosto e no assento...
Respondida | Há 17 dias | São José dos Campos",https://www.reclameaqui.com.br/pichau-informatica/cadeira-pichau-donek-veio-com-defeito_82zEjZQmr87IJbO1/
"kit upgrade com problema
comprei um kit upgrade i3 10100f h410m e 8gb ddr4 até aí tudo bem chegou direitinho dentro do prazo até antes abri fui...
Respondida | Há 17 dias | Rodeiro",https://www.reclameaqui.com.br/pichau-informatica/kit-upgrade-com-problema_FQAC7SdZ1ogR92bu/
"Monitor VP249QGR com defeito
Meu monitor chegou no dia 10/03 p mim, porem, como estava de reforma em casa, nao tive como conferir no dia que chegou...
Respondida | Há 17 dias | Salvador",https://www.reclameaqui.com.br/pichau-informatica/monitor-vp249qgr-com-defeito_bKfas4YbWYTQ_QM5/
"Dead Pixel pela segunda vez no monitor da Asus, mais outros problemas
Comprei recentemente um monitor da ASUS que fiz até a reclamação aqui e veio cheio de dead pixel, eles vinheram buscar...
Em réplica | Há 17 dias | Olinda",https://www.reclameaqui.com.br/pichau-informatica/dead-pixel-pela-segunda-vez-no-monitor-da-asus-mais-outros-problemas_yI-XekGDOi2e2y9K/
"Problemas com o rastreamento da encomenda.
Fiz a compra de um kit de upgrade dia 23/03, hoje é dia 26/03. Despacharam meu pedido dia 24/03 e até agora não sei on...
Respondida | Há 17 dias | Suzano",https://www.reclameaqui.com.br/pichau-informatica/problemas-com-o-rastreamento-da-encomenda_gEZhvx1GolPorLSS/
"COMPUTADOR COM DEFEITO
Em 18/02/2021 comprei(pagto à vista com boleto) um PC Gamer na loja Pichau online (https://www.pichau.com.br/) , chego...
Em réplica | Há 17 dias | Cataguases",https://www.reclameaqui.com.br/pichau-informatica/computador-com-defeito_Be9OsPZ4Qn6WoEQc/
"O atraso na entrega caracteriza descumprimento de oferta
- Comprei uma cadeira gamer no dia 19/03, com previsão de entrega de 1 a 8 dias uteis, vide print anexo, assim o prazo...
Respondida | Há 17 dias | Uberlândia",https://www.reclameaqui.com.br/pichau-informatica/o-atraso-na-entrega-caracteriza-descumprimento-de-oferta_hwXAWduymMoGHvpi/
"Me venderam um produto sem ter em estoque
Na quinta feira dia 18/03 efetuei a compra de uma placa de video RTX 3080 Asus Strix que foi aprovado na sexta dia 19/...
Respondida | Há 17 dias | Barueri",https://www.reclameaqui.com.br/pichau-informatica/me-venderam-um-produto-sem-ter-em-estoque_jFiR9e89il64oKXQ/
"Demora na entrega
Comprei um mouse no dia 06/03 e ate agora o mouse nao saiu da produçao ja entrei em contato 2 vezes mas sem sucesso de...
Em réplica | Há 17 dias | Piên",https://www.reclameaqui.com.br/pichau-informatica/demora-na-entrega_r2HMgRkecb2OXUW_/
"Produto com defeito
O computador liga e as ventoinhas tambem, mas em menos de um minuto o computador desliga e ja liga de novo, e o comput...
Em réplica | Há 17 dias | São José dos Campos",https://www.reclameaqui.com.br/pichau-informatica/produto-com-defeito_fSbSzxEeUbSxyl-G/
"Atendente [Editado pelo Reclame Aqui]
Comprei um PC em 21/01, e só chegou em março, dia 05. Muito superior ao prazo de 11 dias úteis dado pela Pichau. ...
Em réplica | Há 17 dias | Manaus",https://www.reclameaqui.com.br/pichau-informatica/atendente_hrnFIWjKfZCoYB8g/
"Problema com estorno de venda cancelada
Solicitei o cancelamento e estorno do valor de um produto, desde o dia 08/03, foi solicitado mesmo bem antes de ser en...
Respondida | Há 17 dias | São Luís",https://www.reclameaqui.com.br/pichau-informatica/problema-com-estorno-de-venda-cancelada_jezBU40zzUpStUNp/
"Cadeira Gamer Pichau
Em 24/06/20, comprei uma cadeira Gamer Pichau Donek para meu filho, achando que estava adquirindo um produto de qualid...
Em réplica | Há 17 dias | Ipatinga",https://www.reclameaqui.com.br/pichau-informatica/cadeira-gamer-pichau_544FMNTld_utsOcO/
"Atraso na entrega do pedido
Em 11/03/2021 realizei a compra de um processador no site, por conta da semana do consumidor. Já tive alguns problemas...
Não Resolvido | Há 17 dias | Araraquara",https://www.reclameaqui.com.br/pichau-informatica/atraso-na-entrega-do-pedido_Z4ZFovtJDYL5YL2z/
"Processador com problema após 1 ano de uso
Comprei um kit upgrade na pichau, pedido 1001583276 na qual vinham os itens AMD Ryzen 5 3500X, Asus PRIME B450M-GAMING...
Respondida | Há 17 dias | São José do Rio Preto",https://www.reclameaqui.com.br/pichau-informatica/processador-com-problema-apos-1-ano-de-uso_FV7ipSDPD7qOa5n3/
"Boleto pago e produto não faturado e não enviado
Preciso de peças novas para uma máquina que necessito para um serviço para o qual fui contratado. Já tendo comprado co...
Resolvido | Há 17 dias | Santana de Parnaíba",https://www.reclameaqui.com.br/pichau-informatica/boleto-pago-e-produto-nao-faturado-e-nao-enviado_zjsmIYHAERmK4LiV/
"Atraso no envio e descaso com o cliente
Fiz um pedido dia 13/03 no valor de R$3.834,24, pago à vista dia 16/03 e está em status de produção até hoje, 25/03....
Em réplica | Há 17 dias | Osasco",https://www.reclameaqui.com.br/pichau-informatica/atraso-no-envio-e-descaso-com-o-cliente_aEN0hbsGuw5pUtER/
"Pedido com Defeito e Demora Excessiva
Efetuei a compra de uma monitor na pichau dia 19/02, o mesmo veio com defeito foi enviado para a empresa para testes, ...
Em réplica | Há 18 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/pedido-com-defeito-e-demora-excessiva_Y_uBcPsz9v37BkmT/
"PICHAU demora no envio dos produtos e demora no cancelamento do pedido
Realizei uma compra na PICHAU no dia 15/03/2021 de várias peças de computador e no pedido informei que gostaria de que...
Não Resolvido | Há 18 dias | São José dos Campos",https://www.reclameaqui.com.br/pichau-informatica/pichau-demora-no-envio-dos-produtos-e-demora-no-cancelamento-do-pedido_YNtGjX6u2UoTMTYZ/
"Produto não veio
Comprei dois produtos na pichau pela internet e escolhi a transportadora brasspress,hoje foi a entrega,recebi os produ...
Respondida | Há 18 dias | Oeiras",https://www.reclameaqui.com.br/pichau-informatica/produto-nao-veio_UCnUWtw1Ay4tmns2/
"Despachado e nada mais.
Fiz um novo pedido na pichau de umas memorias rams e até agora elas só foram despachadas, não atualizou para ""Em ...
Resolvido | Há 18 dias | Salvador",https://www.reclameaqui.com.br/pichau-informatica/despachado-e-nada-mais_y5s1FJTzIPXtZkj_/
"Não resolve o problema
Comprei com a Pichau , faz 2 meses um computador e este já veio com defeito, não consegui usar. Após 20 dias do retorn...
Respondida | Há 18 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/nao-resolve-o-problema_LNU6cF61W8UTsq03/
"Comprei um produto de uma cor e veio de outra
No dia 12/03/21 comprei um Filtro de linha DPS Clamper iClamper Energia 5 Tomadas PRETO, 010872, pedido 1002579962. In...
Respondida | Há 18 dias | Ponta Grossa",https://www.reclameaqui.com.br/pichau-informatica/comprei-um-produto-de-uma-cor-e-veio-de-outra_Sq_u94H61xkTAOVY/
"Erro no envio dos produtos
Pedido entregue errado #1002612358Fiz um pedido de 2 Gabinetes, um Gabinete TGT Combat e um Gabinete...
Resolvido | Há 18 dias | Rio de Janeiro",https://www.reclameaqui.com.br/pichau-informatica/erro-no-envio-dos-produtos_np4h1sAwNSRBqKwF/
"PC não liga. Péssimo atendimento pós-compra.
Adquiri um PC que foi entregue no dia 10 de março de 2021. Ocorre que o PC simplesmente não ligou. Acionei o suporte e...
Respondida | Há 18 dias | Sananduva",https://www.reclameaqui.com.br/pichau-informatica/pc-nao-liga-pessimo-atendimento-pos-compra_z3dxooi3KrSOFzPZ/
"produtos sem nota fiscal
recebi hoje os 2 gabinetes do pedido: 1002599108 no site da pichau informatica, tudo perfeito, antes do prazo, porém s...
Resolvido | Há 18 dias | Rolândia",https://www.reclameaqui.com.br/pichau-informatica/produtos-sem-nota-fiscal_lOJngVblf8rWT5ZV/
"Atendimento de garantia
Comprei uma placa mãe na loja Pichau modelo Placa Mãe Asus Prime A320M-K/BR DD4 Socket AM4 Chipset AMD A320, no ano pa...
Respondida | Há 18 dias | Campinas",https://www.reclameaqui.com.br/pichau-informatica/atendimento-de-garantia_023kR_Kzm2mozptB/
"Computador com defeito
Recebi o computador com defeito na placa mãe e ao procurar o RMA tive um atendimento extremamente demorado e pouco pre...
Respondida | Há 18 dias | Juazeiro do Norte",https://www.reclameaqui.com.br/pichau-informatica/computador-com-defeito_7RUz4g55fdlrz3u1/
"10 dias pra produzir e sem previsao de dias pra cancelar
Comprei no dia 16/03/2021, paguei o frete mais caro pra entregar o mais rapido possivel. Falam no site 48 horas pra pr...
Resolvido | Há 18 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/10-dias-pra-produzir-e-sem-previsao-de-dias-pra-cancelar_LnGQtZmZ8fI5VgkA/
"Atendimento de garantia
Comprei uma CPU da Pichau e estou precisando de atendimento a garantia, não respondem email, não atente no Zap, ...
Respondida | Há 18 dias | Carlos Barbosa",https://www.reclameaqui.com.br/pichau-informatica/atendimento-de-garantia_IyPLob9tkqn3p71A/
"Pedido esperando coleta da transportadora
Fiz um pedido ja faz 5 dias ja e so aparece q esta esperando a transportadora coletar estou precisando das peças numer...
Respondida | Há 18 dias | Santa Maria",https://www.reclameaqui.com.br/pichau-informatica/pedido-esperando-coleta-da-transportadora_OErgUKGuQmJP3kdv/
"pc com problema
comprei um computador montado nessa loja. Ele veio sem lacre, e desde o primeiro momento que comecei a utilizar ele ap...
Não Resolvido | Há 18 dias | Serra",https://www.reclameaqui.com.br/pichau-informatica/pc-com-problema_AKX9pEvyWzWL2H9v/
"Pedido cancelado
Eu comprei um computador pela pichau no dia 22 pela forma de pagamento sendo por boleto, esperei até o prazo máximo é ...
Respondida | Há 18 dias | Brasília",https://www.reclameaqui.com.br/pichau-informatica/pedido-cancelado_GJfwjcsHYeylReU-/
"Entrega em até 4 dias úteis é total enganação!
Fiz pedido #1002608189 no último domingo, paguei com PIX para que pagamento fosse recebido na hora, e prometeram 4 dia...
Respondida | Há 18 dias | Campinas",https://www.reclameaqui.com.br/pichau-informatica/entrega-em-ate-4-dias-uteis-e-total-enganacao_Ev_uAaEVhI54jqt-/
"Pedido de troca
Efetuei uma compra de uma cooler para computador junto com um pente de memória, contudo, o cooler que comprei não era ...
Respondida | Há 19 dias | Alhandra",https://www.reclameaqui.com.br/pichau-informatica/pedido-de-troca_1ZFgQZUDh3u1X504/
"Entregaram o produto errado e só enrolam p trocar
No dia 5/3 comprei um gabinete ROSA. Dia 12/3 chegou em minha casa um gabinete PRETO.Desde então só dor de...
Respondida | Há 19 dias | Alvorada",https://www.reclameaqui.com.br/pichau-informatica/entregaram-o-produto-errado-e-so-enrolam-p-trocar_TrEf4CRFjQ20Ati_/
"Encomenda atrasada e sem resposta
Comprei um computador no dia 11/03 na Pichau. E até agora não recebi. Fazem 4 dias úteis que está ""Aguardando Col...
Resolvido | Há 19 dias | Lages",https://www.reclameaqui.com.br/pichau-informatica/encomenda-atrasada-e-sem-resposta_v81_ipO58tIV59EM/
"Produto com Defeito/Dificuldade para resolver o problema
Fiz uma compra de um SSD 512gb (SSD Adata XPG SX8100 512GB, M.2 2280/ Leitura 350MBs e Gravação 3000MBs, ASX8100NP-512...
Resolvido | Há 19 dias | São Bernardo do Campo",https://www.reclameaqui.com.br/pichau-informatica/produto-com-defeito-dificuldade-para-resolver-o-problema_1IJiQ7Xf64JB-OmH/
"realizei a compra de 2 gabinetes, a transportadora me trouxe 1 só
comprei 2 gabinetes, a transportadora me trouxe 1 só como comprei 2 não recebi para não aceitar o erro, com isso venh...
Em réplica | Há 19 dias | Pelotas",https://www.reclameaqui.com.br/pichau-informatica/realizei-a-compra-de-2-gabinetes-a-transportadora-me-trouxe-1-so_KPK5hTxpOZhn_EhD/
"Demora no reenvio e cancelamento parcial da compra.
Realizei uma compra dia 09/03/2021 de uma Placa mãe processador e gabinetePorém, pedi pra cancelar a placa mãe e me de...
Não Resolvido | Há 19 dias | Araucária",https://www.reclameaqui.com.br/pichau-informatica/demora-no-reenvio-e-cancelamento-parcial-da-compra_lVk614n5x32mSwMx/
"Novas Promessas, velhos problemas.
No dia 04/03, sob o ID 120521743, fiz uma reclamação da Pichau, pois o PC do meu filho, apesar de novo, nunca ligou....
Respondida | Há 19 dias | Rio de Janeiro",https://www.reclameaqui.com.br/pichau-informatica/novas-promessas-velhos-problemas_hM6jnCex9qkiU7Qj/
"Não resolvem nada
Não aguento mais , ja e a quarta vez que peço para trocar meu endereço de entrega , todas falaram que foi trocado pore...
Respondida | Há 19 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/nao-resolvem-nada_BWKhUoRajHaoG7jC/
"Utilização de dados para compra na loja Picachau
Recebi um email com uma aprovação de compra utilizando meu nome na loja Pichau no dia 23/03 no dia 24/03 ao ver o emai...
Respondida | Há 19 dias | Rio de Janeiro",https://www.reclameaqui.com.br/pichau-informatica/utilizacao-de-dados-para-compra-na-loja-picachau_3KvoaqjEtEJqKfTy/
"Produto enviado errado e sem troca ate o momento
Comprei um computador para meu irmão mais novo, no valor de R$2.618,69 através de boleto bancário sob o pedido 1002534...
Resolvido | Há 19 dias | Viamão",https://www.reclameaqui.com.br/pichau-informatica/produto-enviado-errado-e-sem-troca-ate-o-momento_RLSdXbInQU88Mm7c/
"Demora em envio de nova placa de vídeo
Através do pedido 1002449375 adquiri um super PC que vinha com uma Zotac RTX 3090. O PC chegou em minha residência no ...
Respondida | Há 19 dias | Serra Talhada",https://www.reclameaqui.com.br/pichau-informatica/demora-em-envio-de-nova-placa-de-video_pj48bGqFAnq24ij1/
"Comprei um gabinete MX331 Mesh-G na Pichau e a tampa estourou
O gabinete chegou no fim de dezembro e com 3 meses em março a tampa simplesmente estourou quando estava tirando os par...
Respondida | Há 19 dias | Recife",https://www.reclameaqui.com.br/pichau-informatica/comprei-um-gabinete-mx331-mesh-g-na-pichau-e-a-tampa-estourou_zLBsnFxfX8uMttCx/
"Teclado mecânico p531 não inicia sozinho
Comprei um teclado mecânico no site, um p531, só que ele não inicia junto com o pc, tenho que ligar a máquina e após l...
Respondida | Há 19 dias | Ipubi",https://www.reclameaqui.com.br/pichau-informatica/teclado-mecanico-p531-nao-inicia-sozinho_q85SwJE35Z70KJJf/
"Preciso suporte urgentemente
Eu comprei algumas peças na pichauDentre elas comprei um processador (Ryzen 5 3400G) e uma (placa mãe (a320m hdv r4.0)...
Respondida | Há 19 dias | Taboão da Serra",https://www.reclameaqui.com.br/pichau-informatica/preciso-suporte-urgentemente_zZ_ujMVgDfJNIIRL/
"Demora com a entrega
Fiz a compra no dia 16/03/21 e até hoje o status de produção não sai, hoje dia 23/03/21, tá do msm jeito, mando email ...
Respondida | Há 20 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/demora-com-a-entrega_QQkn1ROZx9ruL4vQ/
"PRODUTO COM DEFEITO, DIFICULDADE PARA DEVOLVER.
Fiz uma compra de um Computador Pichau Home, Ryzen 5 3350G, 8GB DDR4, SSD 256GB, 500W, Cooler F150, Raider, no dia 03/...
Respondida | Há 20 dias | Fortaleza",https://www.reclameaqui.com.br/pichau-informatica/produto-com-defeito-dificuldade-para-devolver_zix9IJ5ljUOBDTuP/
"Demora para enviar pedido
Tenho um pedido #1002604250 em que o pagamento foi aprovado hoje mas ainda não foi enviado.Realizei a compra de uma pe...
Resolvido | Há 20 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/demora-para-enviar-pedido_AToFjYS5YIexhXZE/
"Caixa toda amaçada e faltando peças que comprei
Hoje durante o dia meu irmão recebeu uma compra feita na loja, e infelizmente quando eu abri a caixa do processador já...
Respondida | Há 20 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/caixa-toda-amacada-e-faltando-pecas-que-comprei_9ddqTPe0VO-H1kPZ/
"[Editado pelo Reclame Aqui] DA PICHAU INFORMÁTICA
Bom dia, 1- A loja PICHAU INFORMÁTICA, com sede em Santa Catarina, não é uma empresa séria nem confiável. Em 17 de no...
Respondida | Há 20 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/da-pichau-informatica_itymYOZ1Z3m-Vq6-/
"Demora no envio do produto e falta de atualizações
No dia 11/03, fiz o pagamento do produto que é simplesmente um teclado e no mesmo dia a transportadora, a Jadlog, me i...
Respondida | Há 20 dias | Jaboatão dos Guararapes",https://www.reclameaqui.com.br/pichau-informatica/demora-no-envio-do-produto-e-falta-de-atualizacoes_ZAJdPuYQld1upHgX/
"Erros Recorrentes na Expedição e Atraso de Entrega
Infelizmente obtive dois transtornos seguidos com a Pichau no mês de Março, a primeira entrega o gabinete veio com a t...
Respondida | Há 20 dias | Santa Luzia",https://www.reclameaqui.com.br/pichau-informatica/erros-recorrentes-na-expedicao-e-atraso-de-entrega_kCbDgeWEphZU0jZN/
"Totalmente decepcionado com o atendimento
Comprei um gabinete dia 11/03 foi despachado dia 12/03 até então não tenho mais nenhuma informação do produto, liguei ...
Respondida | Há 20 dias | Porto Alegre",https://www.reclameaqui.com.br/pichau-informatica/totalmente-decepcionado-com-o-atendimento_YoS_6ub6CeibzMz5/
"Produto não entregue
ealizei uma compra na Pichau dia 06/03/2021, número de pedido: 1002555659, pagamento via Boleto. No dia 9/03/2021 o st...
Respondida | Há 20 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/produto-nao-entregue_Z0YCalh1Z-_meyR_/
"Devolução de pedido
Eu efetuei a compra de um gabinete dia 09/03 (pedido 1002564123) e até agora estou tentando cancelar e eles fazendo p...
Respondida | Há 20 dias | Arapongas",https://www.reclameaqui.com.br/pichau-informatica/devolucao-de-pedido_cSgpS1OksW1AHHTr/
"Entrega fora do prazo
Comprei um computador e um kit mouse teclado no dia 04/03, o prazo eram 8 dias úteis pra produção e já atrasaram ai, f...
Respondida | Há 20 dias | Curitiba",https://www.reclameaqui.com.br/pichau-informatica/entrega-fora-do-prazo_r1zMUAJDADepu4lz/
"CADEIRA PICHAU
comprei uma cadeira da marca pichau na data(01/07/2020), a cadeira veio com um apoio de braço quebrado, tentei todos o...
Respondida | Há 20 dias | Porto Alegre",https://www.reclameaqui.com.br/pichau-informatica/cadeira-pichau_2ehhG_T182-YQnA8/
"ENDEREÇO DE ENTREGA ERRADO
Comprei um computador no dia 11/03/2021, hoje dia 22/03/2021 o motorista da transportadora me ligou dizendo que nao es...
Em réplica | Há 21 dias | Cotia",https://www.reclameaqui.com.br/pichau-informatica/endereco-de-entrega-errado_WMPUrapJTUd3NopS/
"Problema com a garantia de produto de marca própria.
12/01/2021-Entrei em contato com a Pichau por email informando sobre o problema constatado no Water Cooler Pichau Gami...
Em réplica | Há 21 dias | Aracaju",https://www.reclameaqui.com.br/pichau-informatica/problema-com-a-garantia-de-produto-de-marca-propria_a16TMppyfvJiU9Jm/
"Pichau não entrega no prazo (se é que vai entregar)
Fiz uma compra no dia 05/03, pedido 1002552938, na pichau e até o momento não chegou. Fiz uma compra na kabum 10 dias ...
Em réplica | Há 21 dias | Viçosa",https://www.reclameaqui.com.br/pichau-informatica/pichau-nao-entrega-no-prazo-se-e-que-vai-entregar_5Kc7UXK5iB-FvDTu/
"PC Reniciando
Comprei um computador novo na PICHAU, chegou tudo certo, porém, este computador está reiniciando sozinho. Estava muito...
Respondida | Há 21 dias | Belo Horizonte",https://www.reclameaqui.com.br/pichau-informatica/pc-reniciando_RJ5sfPvCjHXDAD_A/
"Aguardando Entrega / Status / Retorno da compra
No dia 11/03 realizei a compra de uma cadeira gamer modelo Pichau Donek Verde, BY-8188-VERDE via boleto bancário. No d...
Respondida | Há 21 dias | São Paulo",https://www.reclameaqui.com.br/pichau-informatica/aguardando-entrega-status-retorno-da-compra_-KN7Z1imOifwRGjy/
"Comprei dia 11/03/2021 uma placa mãe, e não me informaram mais nada
Comprei a placa mãe na Pichau pra montar o PC pra trabalhar em casa, até hoje eles não falaram nada, não atendem telef...
Resolvido | Há 21 dias | Betim",https://www.reclameaqui.com.br/pichau-informatica/comprei-dia-11-03-2021-uma-placa-mae-e-nao-me-informaram-mais-nada_8L4rimnur2iux__L/
"Pichau é a pior empresa de venda de produtos de informática! Atrasos de entrega, SAC, confirmação de pagamento etc etc etc
Eu vou resumir porque já tô PUTO com essa porcaria de empresa que não tem seriedade ALGUMA. Eu já tô por AQUI com você...
Respondida | Há 21 dias | Fortaleza",https://www.reclameaqui.com.br/pichau-informatica/pichau-e-a-pior-empresa-de-venda-de-produtos-de-informatica-atrasos-de-ent_qsUIbrOB48pNcukG/
"Encomenda aguardando movimentação
Fiz três compras pela shopee, e as três já me deram o código de rastreio, baixei o aplicativo para rastrear encomenda ...
Respondida | Há 21 dias | Gravataí",https://www.reclameaqui.com.br/pichau-informatica/encomenda-aguardando-movimentacao_Gqb0ZFvScouTWyLw/
"Total descaso na garantia.
Comprei meu computador em outubro de 2020, o mesmo parou de pegar no mesmo mês, pedi a garantia logo em seguida mas el...
Em réplica | Há 21 dias | São Sebastião",https://www.reclameaqui.com.br/pichau-informatica/total-descaso-na-garantia_lCU3xXYXIigudHcX/
"Computador não Liga
Computador comprado em Dezembro de 2020 parou de funcionar, a Pichau diz que dá garantida de 1 ano nas peças. Porêm ao...
Respondida | Há 21 dias | Rio de Janeiro",https://www.reclameaqui.com.br/pichau-informatica/computador-nao-liga_CkEs5u0nGXBfFM4T/
"Devoluçao do pedido 1002560032
Boa tarde comprei um teclado porem me enviaram o teclado errado, assim que abri e vi que não era o que eu queria, env...
Respondida | Há 21 dias | Gramado",https://www.reclameaqui.com.br/pichau-informatica/devolucao-do-pedido-1002560032_mofL-SCqVxWy5EFw/
"Comprei e até agora o produto não chegou
Péssimo pós venda estou a 6 dias tentando contato para saber o que ouve e não tive sucesso
Respondida | Há 21 dias | Itaquaquecetuba",https://www.reclameaqui.com.br/pichau-informatica/comprei-e-ate-agora-o-produto-nao-chegou_6BDj32U9qy8X1Fw8/
"Intelipost, Produto Despachado e Nada Mais
Comprei um gabinete, pichau gadit x, e fui tentar rastrear a encomenda e é um lixo o serviço que vocês prestam, meu pr...
Resolvido | Há 21 dias | Salvador",https://www.reclameaqui.com.br/pichau-informatica/intelipost-produto-despachado-e-nada-mais_FAJKpIEJqYLiChbt/
"Computador não dá imagem
Comprei um computador gamer em abril/2020 com a Pichau e o problema já começou quando recebi e o gabinete era diferent...
Respondida | Há 22 dias | São Gonçalo",https://www.reclameaqui.com.br/pichau-informatica/computador-nao-da-imagem_OZ9ibNbFMfoKnfg1/
"Produto não é o mesmo do anúncio.
Há poucas semanas, comprei um teclado da Logitech, G915.Na primeira imagem do produto, na página da Pichau, o produto ...
Respondida | Há 22 dias | Vitória",https://www.reclameaqui.com.br/pichau-informatica/produto-nao-e-o-mesmo-do-anuncio_yyV4aAxP-qFf98Fn/
"Chegou produto em falta e preço abusivo
Comprei um kit de memória ram, processador e placa mãe, e mais gabinete e fonte, e não chegou gabinete nem a fonte e o...
Respondida | Há 22 dias | Redenção",https://www.reclameaqui.com.br/pichau-informatica/chegou-produto-em-falta-e-preco-abusivo_nQ4u8ayTgogxAF1w/
